ID;Datum_narozeni;Pohlavi;ID_matka;ID_otec
7232;27.2.1979;pes;5464;6069
7233;27.2.1979;fena;5464;6069
7234;27.2.1979;fena;5464;6069
7219;4.3.1979;pes;6157;5701
7220;4.3.1979;pes;6157;5701
7221;4.3.1979;pes;6157;5701
7222;4.3.1979;pes;6157;5701
7223;4.3.1979;fena;6157;5701
7224;4.3.1979;fena;6157;5701
7207;17.3.1979;pes;5459;6651
7208;17.3.1979;pes;5459;6651
7209;17.3.1979;pes;5459;6651
7210;17.3.1979;pes;5459;6651
7211;17.3.1979;fena;5459;6651
7212;17.3.1979;fena;5459;6651
7225;6.4.1979;pes;6293;4594
7226;6.4.1979;pes;6293;4594
7227;6.4.1979;pes;6293;4594
7228;6.4.1979;fena;6293;4594
7229;6.4.1979;fena;6293;4594
7230;6.4.1979;fena;6293;4594
7239;1.5.1979;pes;6233;6047
7240;1.5.1979;pes;6233;6047
7241;1.5.1979;pes;6233;6047
7242;1.5.1979;fena;6233;6047
7243;1.5.1979;fena;6233;6047
7244;1.5.1979;fena;6233;6047
7235;11.5.1979;pes;6654;6138
7236;11.5.1979;pes;6654;6138
7237;11.5.1979;pes;6654;6138
7238;11.5.1979;fena;6654;6138
7249;1.6.1979;pes;5079;6533
7250;1.6.1979;pes;5079;6533
7251;1.6.1979;pes;5079;6533
7252;1.6.1979;fena;5079;6533
7253;1.6.1979;fena;5079;6533
7254;1.6.1979;fena;5079;6533
7258;24.6.1979;pes;6360;-1
7259;24.6.1979;pes;6360;-1
7260;24.6.1979;pes;6360;-1
7261;24.6.1979;pes;6360;-1
7262;24.6.1979;fena;6360;-1
7263;24.6.1979;fena;6360;-1
15048;29.6.1979;pes;6843;15054
15055;29.6.1979;fena;6843;15054
15049;29.6.1979;pes;6843;15054
15050;29.6.1979;pes;6843;15054
15051;29.6.1979;pes;6843;15054
15052;29.6.1979;fena;6843;15054
15053;29.6.1979;fena;6843;15054
7245;1.7.1979;pes;5004;6445
7246;1.7.1979;pes;5004;6445
7247;1.7.1979;fena;5004;6445
7248;1.7.1979;fena;5004;6445
7432;5.7.1979;pes;6545;6737
7433;5.7.1979;pes;6545;6737
7434;5.7.1979;pes;6545;6737
7435;5.7.1979;pes;6545;6737
7436;5.7.1979;pes;6545;6737
7437;5.7.1979;fena;6545;6737
7255;18.7.1979;pes;6946;6908
7256;18.7.1979;pes;6946;6908
7257;18.7.1979;pes;6946;6908
7268;25.7.1979;pes;-1;6737
7269;25.7.1979;pes;-1;6737
7270;25.7.1979;pes;-1;6737
7271;25.7.1979;fena;-1;6737
7264;30.8.1979;pes;6950;6136
7265;30.8.1979;pes;6950;6136
7266;30.8.1979;fena;6950;6136
7267;30.8.1979;fena;6950;6136
7272;20.9.1979;pes;5363;6198
7301;3.10.1979;pes;-1;6679
7302;3.10.1979;fena;-1;6679
7303;3.10.1979;fena;-1;6679
7306;3.10.1979;fena;-1;6679
7384;8.10.1979;pes;6654;5728
7387;8.10.1979;pes;6654;5728
7390;8.10.1979;pes;6654;5728
7392;8.10.1979;pes;6654;5728
7394;8.10.1979;pes;6654;5728
7396;8.10.1979;pes;6654;5728
7275;9.10.1979;pes;6998;-1
7276;9.10.1979;pes;6998;-1
7277;9.10.1979;pes;6998;-1
7279;9.10.1979;fena;6998;-1
7282;9.10.1979;fena;6998;-1
7286;9.10.1979;pes;6998;-1
7311;18.10.1979;pes;5459;6644
7315;18.10.1979;pes;5459;6644
7317;18.10.1979;pes;5459;6644
7318;18.10.1979;pes;5459;6644
7319;18.10.1979;pes;5459;6644
7320;18.10.1979;fena;5459;6644
7335;25.10.1979;pes;6978;6047
7337;25.10.1979;pes;6978;6047
7340;25.10.1979;pes;6978;6047
7342;25.10.1979;pes;6978;6047
7344;25.10.1979;fena;6978;6047
7345;25.10.1979;fena;6978;6047
7327;5.11.1979;pes;6233;6047
7330;5.11.1979;pes;6233;6047
7332;5.11.1979;fena;6233;6047
7350;19.11.1979;pes;6512;6198
7352;19.11.1979;pes;6512;6198
7353;19.11.1979;pes;6512;6198
7355;19.11.1979;pes;6512;6198
7356;19.11.1979;pes;6512;6198
7357;19.11.1979;fena;6512;6198
7374;20.11.1979;pes;5746;6198
7377;20.11.1979;fena;5746;6198
7378;20.11.1979;fena;5746;6198
7380;20.11.1979;fena;5746;6198
7381;20.11.1979;fena;5746;6198
7397;12.12.1979;pes;7062;5728
7400;12.12.1979;pes;7062;5728
7402;12.12.1979;fena;7062;5728
7404;12.12.1979;fena;7062;5728
7407;12.12.1979;fena;7062;5728
7413;16.12.1979;pes;6157;5701
7415;16.12.1979;pes;6157;5701
7416;16.12.1979;pes;6157;5701
7417;16.12.1979;fena;6157;5701
7418;16.12.1979;fena;6157;5701
7419;16.12.1979;fena;6157;5701
7426;7.1.1980;pes;6531;5728
7427;7.1.1980;pes;6531;5728
7428;7.1.1980;fena;6531;5728
7429;7.1.1980;fena;6531;5728
7430;7.1.1980;fena;6531;5728
7431;7.1.1980;fena;6531;5728
7448;13.1.1980;pes;6902;6983
7449;13.1.1980;pes;6902;6983
7450;13.1.1980;fena;6902;6983
7451;13.1.1980;fena;6902;6983
7438;15.1.1980;pes;6377;6983
7439;15.1.1980;pes;6377;6983
7440;15.1.1980;pes;6377;6983
7441;15.1.1980;fena;6377;6983
7442;15.1.1980;fena;6377;6983
7443;15.1.1980;fena;6377;6983
7444;11.2.1980;pes;6277;6983
7445;11.2.1980;pes;6277;6983
7446;11.2.1980;fena;6277;6983
7447;11.2.1980;fena;6277;6983
7273;16.3.1980;pes;6653;6644
7274;16.3.1980;fena;6653;6644
7293;21.3.1980;pes;6376;6983
7294;21.3.1980;pes;6376;6983
7295;21.3.1980;pes;6376;6983
7296;21.3.1980;fena;6376;6983
7297;21.3.1980;fena;6376;6983
7278;25.3.1980;pes;7072;7089
7280;25.3.1980;pes;7072;7089
7281;25.3.1980;pes;7072;7089
7283;25.3.1980;pes;7072;7089
7284;25.3.1980;fena;7072;7089
7285;25.3.1980;fena;7072;7089
7287;26.3.1980;pes;6998;5728
7288;26.3.1980;pes;6998;5728
7289;26.3.1980;pes;6998;5728
7290;26.3.1980;pes;6998;5728
7291;26.3.1980;pes;6998;5728
7292;26.3.1980;fena;6998;5728
7298;2.4.1980;pes;6803;6196
7299;2.4.1980;pes;6803;6196
7300;2.4.1980;fena;6803;6196
7309;6.4.1980;pes;6992;6983
7310;6.4.1980;pes;6992;6983
7312;6.4.1980;pes;6992;6983
7313;6.4.1980;fena;6992;6983
7314;6.4.1980;fena;6992;6983
7316;6.4.1980;fena;6992;6983
7304;9.4.1980;pes;5079;6533
7305;9.4.1980;pes;5079;6533
7307;9.4.1980;fena;5079;6533
7308;9.4.1980;fena;5079;6533
7328;25.4.1980;pes;6485;6983
7329;25.4.1980;pes;6485;6983
7331;25.4.1980;pes;6485;6983
7333;25.4.1980;fena;6485;6983
7334;25.4.1980;fena;6485;6983
7321;28.4.1980;pes;6545;6983
7322;28.4.1980;pes;6545;6983
7323;28.4.1980;pes;6545;6983
7324;28.4.1980;fena;6545;6983
7325;28.4.1980;fena;6545;6983
7326;28.4.1980;fena;6545;6983
7336;13.5.1980;pes;7057;5187
7338;13.5.1980;pes;7057;5187
7339;13.5.1980;pes;7057;5187
7341;13.5.1980;fena;7057;5187
7343;13.5.1980;fena;7057;5187
7346;22.6.1980;pes;7092;5728
7347;22.6.1980;pes;7092;5728
7348;22.6.1980;fena;7092;5728
7349;22.6.1980;pes;7092;5728
7351;22.6.1980;fena;7092;5728
7354;22.6.1980;fena;7092;5728
7375;10.7.1980;pes;5746;6198
7376;10.7.1980;pes;5746;6198
7379;10.7.1980;pes;5746;6198
7382;10.7.1980;pes;5746;6198
7383;10.7.1980;fena;5746;6198
7362;12.7.1980;pes;6157;5701
7363;12.7.1980;pes;6157;5701
7364;12.7.1980;pes;6157;5701
7365;12.7.1980;pes;6157;5701
7366;12.7.1980;fena;6157;5701
7367;12.7.1980;fena;6157;5701
7368;12.7.1980;pes;7062;5701
7369;12.7.1980;pes;7062;5701
7370;12.7.1980;pes;7062;5701
7371;12.7.1980;pes;7062;5701
7372;12.7.1980;fena;7062;5701
7373;12.7.1980;fena;7062;5701
7452;27.7.1980;pes;7151;6976
7453;27.7.1980;pes;7151;6976
7454;27.7.1980;fena;7151;6976
7455;27.7.1980;fena;7151;6976
7456;27.7.1980;fena;7151;6976
7386;29.8.1980;pes;6902;6983
7388;29.8.1980;pes;6902;6983
7389;29.8.1980;pes;6902;6983
7391;29.8.1980;pes;6902;6983
7393;29.8.1980;fena;6902;6983
7395;29.8.1980;fena;6902;6983
7398;7.9.1980;pes;6770;7089
7399;7.9.1980;pes;6770;7089
7401;7.9.1980;pes;6770;7089
7403;7.9.1980;fena;6770;7089
7405;7.9.1980;fena;6770;7089
7406;7.9.1980;fena;6770;7089
7385;8.9.1980;pes;5363;6983
7420;16.9.1980;pes;7017;6983
7421;16.9.1980;pes;7017;6983
7422;16.9.1980;fena;7017;6983
7423;16.9.1980;pes;7017;6983
7424;16.9.1980;pes;7017;6983
7425;16.9.1980;pes;7017;6983
7408;24.9.1980;pes;5672;6976
7409;24.9.1980;pes;5672;6976
7410;24.9.1980;fena;5672;6976
7411;24.9.1980;fena;5672;6976
7412;24.9.1980;fena;5672;6976
7414;24.9.1980;fena;5672;6976
7488;4.10.1980;pes;4012;6976
7489;4.10.1980;fena;4012;6976
7490;4.10.1980;fena;4012;6976
7491;4.10.1980;fena;4012;6976
7492;4.10.1980;pes;4012;6976
7493;4.10.1980;pes;4012;6976
7515;8.10.1980;pes;6499;6983
7516;8.10.1980;pes;6499;6983
7468;22.10.1980;pes;5402;6136
7469;22.10.1980;pes;5402;6136
7470;22.10.1980;pes;5402;6136
7471;22.10.1980;fena;5402;6136
7472;22.10.1980;fena;5402;6136
7473;22.10.1980;fena;5402;6136
7463;29.10.1980;pes;5402;6437
7464;29.10.1980;pes;5402;6437
7465;29.10.1980;pes;5402;6437
7466;29.10.1980;fena;5402;6437
7467;29.10.1980;fena;5402;6437
7474;30.10.1980;pes;7192;6983
7475;30.10.1980;pes;7192;6983
7476;30.10.1980;pes;7192;6983
7477;30.10.1980;pes;7192;6983
7478;30.10.1980;fena;7192;6983
7479;30.10.1980;fena;7192;6983
7358;5.11.1980;pes;6903;6324
7359;5.11.1980;pes;6903;6324
7360;5.11.1980;fena;6903;6324
7361;5.11.1980;fena;6903;6324
7457;7.11.1980;pes;7170;7177
7458;7.11.1980;pes;7170;7177
7459;7.11.1980;pes;7170;7177
7460;7.11.1980;fena;7170;7177
7461;7.11.1980;fena;7170;7177
7462;7.11.1980;fena;7170;7177
7480;10.12.1980;fena;7016;6737
7481;10.12.1980;fena;7016;6737
7482;11.1.1981;pes;6978;7041
7483;11.1.1981;pes;6978;7041
7484;11.1.1981;pes;6978;7041
7485;11.1.1981;pes;6978;7041
7486;11.1.1981;fena;6978;7041
7487;11.1.1981;fena;6978;7041
7494;3.2.1981;pes;7079;7129
7495;3.2.1981;pes;7079;7129
7496;3.2.1981;fena;7079;7129
7497;3.2.1981;fena;7079;7129
7498;3.2.1981;fena;7079;7129
7499;3.2.1981;fena;7079;7129
7503;20.2.1981;pes;6531;5728
7504;20.2.1981;pes;6531;5728
7505;20.2.1981;pes;6531;5728
7506;20.2.1981;pes;6531;5728
7507;20.2.1981;fena;6531;5728
7508;20.2.1981;fena;6531;5728
7500;22.2.1981;pes;5079;6533
7501;22.2.1981;pes;5079;6533
7502;22.2.1981;pes;5079;6533
7509;28.3.1981;pes;6998;6976
7510;28.3.1981;pes;6998;6976
7511;28.3.1981;pes;6998;6976
7512;28.3.1981;fena;6998;6976
7513;28.3.1981;fena;6998;6976
7514;28.3.1981;fena;6998;6976
7529;2.4.1981;pes;6376;6983
7530;2.4.1981;pes;6992;6983
7531;2.4.1981;pes;6992;6983
7517;17.4.1981;pes;7072;7089
7518;17.4.1981;pes;7072;7089
7519;17.4.1981;pes;7072;7089
7520;17.4.1981;pes;7072;7089
7521;17.4.1981;fena;7072;7089
7522;17.4.1981;fena;7072;7089
7523;22.4.1981;pes;7094;5701
7524;22.4.1981;pes;7094;5701
7525;22.4.1981;fena;7094;5701
7526;22.4.1981;fena;7094;5701
7527;22.4.1981;fena;7094;5701
7528;22.4.1981;fena;7094;5701
7584;27.5.1981;pes;7191;6989
7585;27.5.1981;pes;7191;6989
7586;27.5.1981;pes;7191;6989
7587;27.5.1981;fena;7191;6989
7588;27.5.1981;fena;7191;6989
7589;27.5.1981;fena;7191;6989
7578;6.6.1981;pes;6545;6983
7581;6.6.1981;pes;6545;6983
7582;6.6.1981;pes;6545;6983
7583;6.6.1981;fena;6545;6983
7556;10.6.1981;pes;7062;5701
7557;10.6.1981;pes;7062;5701
7558;10.6.1981;pes;7062;5701
7559;10.6.1981;pes;7062;5701
7565;10.6.1981;pes;7062;5701
7567;10.6.1981;fena;7062;5701
7532;19.6.1981;pes;6803;7129
7534;19.6.1981;pes;6803;7129
7535;19.6.1981;pes;6803;7129
7537;19.6.1981;pes;6803;7129
7538;19.6.1981;fena;6803;7129
7540;19.6.1981;fena;6803;7129
7544;19.6.1981;pes;6157;5701
7545;19.6.1981;pes;6157;5701
7546;19.6.1981;pes;6157;5701
7548;19.6.1981;pes;6157;5701
7551;19.6.1981;fena;6157;5701
7552;19.6.1981;fena;6157;5701
7568;25.6.1981;pes;7170;7177
7569;25.6.1981;pes;7170;7177
7570;25.6.1981;pes;7170;7177
7571;25.6.1981;fena;7170;7177
7572;25.6.1981;fena;7170;7177
7573;25.6.1981;fena;7170;7177
7630;30.6.1981;pes;7128;5701
7633;30.6.1981;pes;7128;5701
7634;30.6.1981;pes;7128;5701
7635;30.6.1981;fena;7128;5701
7612;21.7.1981;pes;6946;7041
7613;21.7.1981;fena;6946;7041
7614;21.7.1981;fena;6946;7041
7640;24.7.1981;pes;6902;6983
7642;24.7.1981;pes;6902;6983
7643;24.7.1981;pes;6902;6983
7644;24.7.1981;pes;6902;6983
7646;24.7.1981;fena;6902;6983
7647;24.7.1981;fena;6902;6983
7618;12.8.1981;pes;6041;6989
7622;12.8.1981;pes;6041;6989
7623;12.8.1981;pes;6041;6989
7624;12.8.1981;pes;6041;6989
7625;12.8.1981;pes;6041;6989
7598;7.9.1981;pes;7057;7129
7600;7.9.1981;pes;7057;7129
7602;7.9.1981;fena;7057;7129
7603;7.9.1981;fena;7057;7129
7604;7.9.1981;fena;7057;7129
7605;7.9.1981;fena;7057;7129
2052;8.10.1981;pes;-1;-1
2053;8.10.1981;pes;-1;-1
2054;8.10.1981;pes;-1;-1
2055;8.10.1981;fena;-1;-1
2056;8.10.1981;fena;-1;-1
2057;8.10.1981;fena;-1;-1
7676;13.10.1981;pes;6586;7087
7679;13.10.1981;pes;6586;7087
7680;13.10.1981;pes;6586;7087
7681;13.10.1981;pes;6586;7087
7684;13.10.1981;fena;6586;7087
7547;15.10.1981;pes;7381;6737
7549;15.10.1981;pes;7381;6737
7550;15.10.1981;pes;7381;6737
7553;15.10.1981;fena;7381;6737
7554;15.10.1981;fena;7381;6737
7555;15.10.1981;fena;7381;6737
7652;22.10.1981;pes;6499;6983
7653;22.10.1981;pes;6499;6983
7654;22.10.1981;pes;6499;6983
7655;22.10.1981;fena;6499;6983
7656;22.10.1981;fena;6499;6983
7657;22.10.1981;fena;6499;6983
2058;25.10.1981;pes;-1;-1
2059;25.10.1981;pes;-1;-1
2060;25.10.1981;pes;-1;-1
2061;25.10.1981;pes;-1;-1
2062;25.10.1981;fena;-1;-1
7661;28.10.1981;pes;7441;6989
7662;28.10.1981;pes;7441;6989
7664;28.10.1981;fena;7441;6989
7666;28.10.1981;fena;7441;6989
7667;28.10.1981;fena;7441;6989
7668;28.10.1981;fena;7441;6989
7533;10.11.1981;pes;7450;7220
7536;10.11.1981;pes;7450;7220
7539;10.11.1981;pes;7450;7220
7541;10.11.1981;fena;7450;7220
7542;10.11.1981;fena;7450;7220
7543;10.11.1981;fena;7450;7220
7720;29.12.1981;pes;6803;7129
7721;29.12.1981;pes;6803;7129
7722;29.12.1981;fena;6803;7129
7723;29.12.1981;fena;6803;7129
7724;29.12.1981;fena;6803;7129
7714;1.1.1982;pes;6902;6989
7715;1.1.1982;pes;6902;6989
7716;1.1.1982;fena;6902;6989
7717;1.1.1982;fena;6902;6989
7718;1.1.1982;fena;6902;6989
7719;1.1.1982;fena;6902;6989
7727;9.1.1982;pes;6998;6976
7728;9.1.1982;pes;6998;6976
7729;9.1.1982;pes;6998;6976
7730;9.1.1982;pes;6998;6976
7731;9.1.1982;fena;6998;6976
7732;9.1.1982;fena;6998;6976
7725;11.1.1982;pes;6946;7041
7726;11.1.1982;fena;6946;7041
7696;21.1.1982;pes;7381;6989
7697;21.1.1982;pes;7381;6989
7698;21.1.1982;pes;7381;6989
7699;21.1.1982;fena;7381;6989
7700;21.1.1982;fena;7381;6989
7701;21.1.1982;fena;7381;6989
7658;24.1.1982;pes;6041;6989
7659;24.1.1982;pes;6041;6989
7660;24.1.1982;fena;6041;6989
7663;24.1.1982;fena;6041;6989
7686;30.1.1982;pes;6531;6977
7687;30.1.1982;fena;6531;6977
7688;30.1.1982;fena;6531;6977
7689;30.1.1982;fena;6531;6977
7690;14.2.1982;pes;6545;6983
7691;14.2.1982;pes;6545;6983
7692;14.2.1982;pes;6545;6983
7693;14.2.1982;pes;6545;6983
7694;14.2.1982;pes;6545;6983
7695;14.2.1982;fena;6545;6983
7708;20.2.1982;pes;7079;6752
7709;20.2.1982;pes;7079;6752
7710;20.2.1982;pes;7079;6752
7711;20.2.1982;fena;7079;6752
7712;20.2.1982;fena;7079;6752
7713;20.2.1982;fena;7079;6752
7755;19.3.1982;pes;7308;6976
7756;19.3.1982;pes;7308;6976
7758;19.3.1982;pes;7308;6976
7759;19.3.1982;pes;7308;6976
7760;19.3.1982;fena;7308;6976
7761;19.3.1982;fena;7308;6976
7702;20.3.1982;pes;6992;6983
7703;20.3.1982;pes;6992;6983
7704;20.3.1982;pes;6992;6983
7705;20.3.1982;pes;6992;6983
7706;20.3.1982;fena;6992;6983
7707;20.3.1982;fena;6992;6983
7733;1.4.1982;pes;6978;7239
7734;1.4.1982;pes;6978;7239
7735;1.4.1982;fena;6978;7239
7736;1.4.1982;fena;6978;7239
7739;1.4.1982;fena;6978;7239
7744;12.4.1982;pes;7072;7089
7745;12.4.1982;pes;7072;7089
7746;12.4.1982;pes;7072;7089
7747;12.4.1982;pes;7072;7089
7748;12.4.1982;pes;7072;7089
7749;12.4.1982;fena;7072;7089
7675;17.4.1982;pes;7437;6983
7677;17.4.1982;pes;7437;6983
7678;17.4.1982;fena;7437;6983
7682;17.4.1982;fena;7437;6983
7683;17.4.1982;fena;7437;6983
7685;17.4.1982;fena;7437;6983
7615;30.4.1982;pes;7170;7177
7616;30.4.1982;pes;7170;7177
7617;30.4.1982;pes;7170;7177
7619;30.4.1982;pes;7170;7177
7620;30.4.1982;fena;7170;7177
7621;30.4.1982;fena;7170;7177
15016;3.5.1982;pes;15012;6842
15017;3.5.1982;pes;15012;6842
15018;3.5.1982;pes;15012;6842
15019;3.5.1982;pes;15012;6842
15020;3.5.1982;pes;15012;6842
15021;3.5.1982;pes;15012;6842
15022;3.5.1982;pes;15012;6842
15023;3.5.1982;fena;15012;6842
7669;6.5.1982;pes;6041;6989
7670;6.5.1982;pes;6041;6989
7671;6.5.1982;pes;6041;6989
7672;6.5.1982;fena;6041;6989
7673;6.5.1982;fena;6041;6989
7674;6.5.1982;fena;6041;6989
7626;13.5.1982;pes;7428;7188
7627;13.5.1982;pes;7428;7188
7628;13.5.1982;fena;7428;7188
7629;13.5.1982;fena;7428;7188
7631;13.5.1982;fena;7428;7188
7632;13.5.1982;fena;7428;7188
7774;16.5.1982;pes;6586;7089
7775;16.5.1982;pes;6586;7089
7776;16.5.1982;fena;6586;7089
7777;16.5.1982;fena;6586;7089
7778;16.5.1982;fena;6586;7089
7779;16.5.1982;fena;6586;7089
7590;19.5.1982;pes;7105;6983
7591;19.5.1982;pes;7105;6983
7592;19.5.1982;pes;7105;6983
7593;19.5.1982;pes;7105;6983
7594;19.5.1982;fena;7105;6983
7595;19.5.1982;fena;7105;6983
7596;23.5.1982;pes;7332;6829
7597;23.5.1982;pes;7332;6829
7599;23.5.1982;pes;7332;6829
7601;23.5.1982;fena;7332;6829
7763;28.5.1982;pes;7062;5701
7765;28.5.1982;pes;7062;5701
7766;28.5.1982;fena;7062;5701
7768;28.5.1982;fena;7062;5701
7770;28.5.1982;fena;7062;5701
7773;28.5.1982;fena;7062;5701
7641;8.6.1982;pes;7155;7281
7645;8.6.1982;pes;7155;7281
7648;8.6.1982;pes;7155;7281
7649;8.6.1982;pes;7155;7281
7650;8.6.1982;fena;7155;7281
7651;8.6.1982;fena;7155;7281
7574;11.6.1982;pes;7252;6976
7575;11.6.1982;fena;7252;6976
7576;11.6.1982;fena;7252;6976
7577;11.6.1982;fena;7252;6976
7579;11.6.1982;fena;7252;6976
7580;11.6.1982;fena;7252;6976
7560;21.6.1982;pes;7431;7089
7561;21.6.1982;pes;7431;7089
7562;21.6.1982;pes;7431;7089
7563;21.6.1982;pes;7431;7089
7564;21.6.1982;fena;7431;7089
7566;21.6.1982;fena;7431;7089
7764;11.7.1982;fena;7441;6989
7767;11.7.1982;fena;7441;6989
7769;11.7.1982;fena;7441;6989
7771;11.7.1982;fena;7441;6989
7772;11.7.1982;fena;7441;6989
7737;17.7.1982;pes;6512;6983
7738;17.7.1982;pes;6512;6983
7740;17.7.1982;pes;6512;6983
7741;17.7.1982;fena;6512;6983
7742;17.7.1982;fena;6512;6983
7743;17.7.1982;fena;6512;6983
7606;1.8.1982;pes;7450;7220
7607;1.8.1982;pes;7450;7220
7608;1.8.1982;pes;7450;7220
7609;1.8.1982;pes;7450;7220
7610;1.8.1982;fena;7450;7220
7611;1.8.1982;fena;7450;7220
7636;7.8.1982;pes;7092;7239
7637;7.8.1982;pes;7092;7239
7638;7.8.1982;fena;7092;7239
7639;7.8.1982;fena;7092;7239
7780;23.9.1982;fena;7016;6737
7781;23.9.1982;fena;7016;6737
7750;17.10.1982;pes;7393;7281
7751;17.10.1982;fena;7393;7281
7752;17.10.1982;fena;7393;7281
7753;17.10.1982;fena;7393;7281
7754;17.10.1982;fena;7393;7281
7757;17.10.1982;fena;7393;7281
7795;19.10.1982;pes;6499;6983
7796;19.10.1982;pes;6499;6983
7797;19.10.1982;pes;6499;6983
7798;19.10.1982;fena;6499;6983
7799;19.10.1982;fena;6499;6983
7800;19.10.1982;fena;6499;6983
7762;24.10.1982;fena;6174;7283
7789;26.10.1982;pes;7313;7265
7790;26.10.1982;pes;7313;7265
7791;26.10.1982;pes;7313;7265
7792;26.10.1982;fena;7313;7265
7793;26.10.1982;fena;7313;7265
7794;26.10.1982;fena;7313;7265
7782;1.11.1982;pes;7380;6737
7783;1.11.1982;pes;7380;6737
7784;1.11.1982;pes;7380;6737
7785;1.11.1982;pes;7380;6737
7786;1.11.1982;fena;7380;6737
7787;1.11.1982;fena;7380;6737
7819;18.11.1982;pes;-1;-1
7820;18.11.1982;pes;-1;-1
7821;18.11.1982;pes;-1;-1
7822;18.11.1982;pes;-1;-1
7823;18.11.1982;pes;-1;-1
7824;18.11.1982;fena;-1;-1
7788;5.12.1982;pes;6157;5701
8708;5.12.1982;pes;6157;5701
7831;17.12.1982;pes;7170;7047
7832;17.12.1982;pes;7170;7047
7833;17.12.1982;pes;7170;7047
7834;17.12.1982;fena;7170;7047
7835;17.12.1982;fena;7170;7047
7801;14.1.1983;pes;7308;6976
7802;14.1.1983;pes;7308;6976
7803;14.1.1983;pes;7308;6976
7804;14.1.1983;fena;7308;6976
7805;14.1.1983;fena;7308;6976
7806;14.1.1983;fena;7308;6976
7814;9.2.1983;pes;7332;6829
7815;9.2.1983;pes;7332;6829
7816;9.2.1983;pes;7332;6829
7817;9.2.1983;fena;7332;6829
7818;9.2.1983;fena;7332;6829
7807;11.2.1983;pes;6902;7265
7808;11.2.1983;pes;6902;7265
7809;11.2.1983;pes;6902;7265
7810;11.2.1983;pes;6902;7265
7811;11.2.1983;fena;6902;7265
7812;18.2.1983;pes;6992;6983
7813;18.2.1983;pes;6992;6983
7843;24.2.1983;pes;7191;6989
7844;24.2.1983;pes;7191;6989
7845;24.2.1983;pes;7191;6989
7846;24.2.1983;pes;7191;6989
7847;24.2.1983;fena;7191;6989
7848;24.2.1983;fena;7191;6989
7825;2.3.1983;pes;7450;7220
7826;2.3.1983;pes;7450;7220
7827;2.3.1983;fena;7450;7220
7828;2.3.1983;fena;7450;7220
7829;2.3.1983;fena;7450;7220
7830;2.3.1983;fena;7450;7220
7836;7.3.1983;pes;7079;6211
7837;7.3.1983;pes;7079;6211
7838;7.3.1983;pes;7079;6211
7839;7.3.1983;pes;7079;6211
7840;7.3.1983;fena;7079;6211
7841;7.3.1983;fena;7079;6211
7842;7.3.1983;fena;7079;6211
7849;24.3.1983;pes;6512;6983
7850;24.3.1983;fena;6512;6983
7869;1.4.1983;fena;6946;7281
7870;1.4.1983;fena;6946;7281
7857;9.4.1983;pes;7072;7089
7858;9.4.1983;pes;7072;7089
7859;9.4.1983;pes;7072;7089
7860;9.4.1983;pes;7072;7089
7861;9.4.1983;pes;7072;7089
7862;9.4.1983;fena;7072;7089
7851;23.4.1983;pes;7487;7089
7852;23.4.1983;pes;7487;7089
7853;23.4.1983;pes;7487;7089
7854;23.4.1983;pes;7487;7089
7855;23.4.1983;pes;7487;7089
7856;23.4.1983;pes;7487;7089
7863;3.5.1983;pes;7480;6211
7864;3.5.1983;pes;7480;6211
7865;3.5.1983;pes;7480;6211
7866;3.5.1983;pes;7480;6211
7867;3.5.1983;fena;7480;6211
7868;3.5.1983;fena;7480;6211
7917;4.5.1983;pes;7313;7265
7918;4.5.1983;pes;7313;7265
7919;4.5.1983;fena;7313;7265
7920;4.5.1983;fena;7313;7265
7921;4.5.1983;fena;7313;7265
7871;2.6.1983;pes;7402;7239
7872;2.6.1983;pes;7402;7239
7873;2.6.1983;pes;7402;7239
7874;2.6.1983;fena;7402;7239
7875;2.6.1983;fena;7402;7239
7876;2.6.1983;fena;7402;7239
7877;9.6.1983;pes;7316;6737
7878;9.6.1983;pes;7316;6737
7879;9.6.1983;fena;7316;6737
7880;9.6.1983;fena;7316;6737
7881;9.6.1983;fena;7316;6737
7887;15.6.1983;pes;7092;7239
7888;15.6.1983;pes;7092;7239
7889;15.6.1983;pes;7092;7239
7890;15.6.1983;fena;7092;7239
7891;15.6.1983;fena;7092;7239
7892;15.6.1983;fena;7092;7239
7882;26.6.1983;pes;-1;-1
7883;26.6.1983;pes;-1;-1
7884;26.6.1983;pes;-1;-1
7885;26.6.1983;pes;-1;-1
7886;26.6.1983;fena;-1;-1
7893;28.6.1983;pes;6586;7089
7894;28.6.1983;pes;6586;7089
7895;28.6.1983;pes;6586;7089
7896;28.6.1983;pes;6586;7089
7897;28.6.1983;fena;6586;7089
7898;28.6.1983;fena;6586;7089
7899;1.7.1983;pes;7105;-1
7901;8.7.1983;pes;7441;6989
7902;8.7.1983;fena;7441;6989
7903;8.7.1983;fena;7441;6989
7904;8.7.1983;fena;7441;6989
7911;27.7.1983;pes;7326;7586
7912;27.7.1983;pes;7326;7586
7913;27.7.1983;pes;7326;7586
7914;27.7.1983;fena;7326;7586
7915;27.7.1983;fena;7326;7586
7916;27.7.1983;fena;7326;7586
7928;27.7.1983;pes;6950;7269
7905;8.8.1983;pes;7437;7586
7906;8.8.1983;pes;7437;7586
7907;8.8.1983;fena;7437;7586
7908;8.8.1983;fena;7437;7586
7909;8.8.1983;fena;7437;7586
7910;8.8.1983;fena;7437;7586
7900;20.8.1983;pes;6998;5728
