ID jedince,koeficient fx
12157,0.0572826
12158,0.0572826
12159,0.0572826
1394,0.0573101
1395,0.0573101
1512,0.0573101
1513,0.0573101
1599,0.0573101
1600,0.0573101
1601,0.0573101
1602,0.0573101
1603,0.0573101
8249,0.0573103
8250,0.0573103
8251,0.0573103
8252,0.0573103
8253,0.0573103
11697,0.0573612
11698,0.0573612
11699,0.0573612
11700,0.0573612
6884,0.0573818
6885,0.0573818
6886,0.0573818
6888,0.0573818
6890,0.0573818
6892,0.0573818
6894,0.0573818
6896,0.0573818
6898,0.0573818
7468,0.0574163
7469,0.0574163
7470,0.0574163
7471,0.0574163
7472,0.0574163
7473,0.0574163
8360,0.0574237
8361,0.0574237
8362,0.0574237
8363,0.0574237
8364,0.0574237
8600,0.0574237
8601,0.0574237
8602,0.0574237
8603,0.0574237
8604,0.0574237
8605,0.0574237
12137,0.0574989
12138,0.0574989
12139,0.0574989
12140,0.0574989
12141,0.0574989
12142,0.0574989
12143,0.0574989
12144,0.0574989
12145,0.0574989
3674,0.0575689
3675,0.0575689
3676,0.0575689
3679,0.0575689
4116,0.0575689
4117,0.0575689
4118,0.0575689
4119,0.0575689
4120,0.0575689
4121,0.0575689
4400,0.0575689
5677,0.0575701
5678,0.0575701
5679,0.0575701
5680,0.0575701
5681,0.0575701
5403,0.0575982
5404,0.0575982
5405,0.0575982
5406,0.0575982
2689,0.0577808
2691,0.0577808
2692,0.0577808
2693,0.0577808
2694,0.0577808
2695,0.0577808
9491,0.0578167
9492,0.0578167
9493,0.0578167
9494,0.0578167
10566,0.0578167
10567,0.0578167
6039,0.0578987
6042,0.0578987
7737,0.0579899
7738,0.0579899
7740,0.0579899
7741,0.0579899
7742,0.0579899
7743,0.0579899
7849,0.0579899
7850,0.0579899
11266,0.0579920
11272,0.0579920
11273,0.0579920
8045,0.0580614
8046,0.0580614
8047,0.0580614
8048,0.0580614
3887,0.0581767
3890,0.0581767
3891,0.0581767
3894,0.0581767
3981,0.0581767
3982,0.0581767
3983,0.0581767
3984,0.0581767
3985,0.0581767
3986,0.0581767
8986,0.0581944
8987,0.0581944
8988,0.0581944
8989,0.0581944
8990,0.0581944
8991,0.0581944
5940,0.0582068
5942,0.0582068
5943,0.0582068
5944,0.0582068
5945,0.0582068
5946,0.0582068
5947,0.0582068
6152,0.0582068
6153,0.0582068
6154,0.0582068
6155,0.0582068
6156,0.0582068
6157,0.0582068
6158,0.0582068
2361,0.0582363
2362,0.0582363
2363,0.0582363
2489,0.0582363
2490,0.0582363
2491,0.0582363
2601,0.0582363
2604,0.0582363
2605,0.0582363
2607,0.0582363
2608,0.0582363
2609,0.0582363
2658,0.0582363
2677,0.0582363
2678,0.0582363
2679,0.0582363
2680,0.0582363
2773,0.0582363
2782,0.0582363
2783,0.0582363
2785,0.0582363
2787,0.0582363
2790,0.0582363
2955,0.0582363
2956,0.0582363
2957,0.0582363
2958,0.0582363
2959,0.0582363
6737,0.0583792
6738,0.0583792
6739,0.0583792
6740,0.0583792
6741,0.0583792
1938,0.0585063
866,0.0585938
867,0.0585938
868,0.0585938
869,0.0585938
3696,0.0585946
3699,0.0585946
3700,0.0585946
3930,0.0585946
3931,0.0585946
3932,0.0585946
3933,0.0585946
3934,0.0585946
4766,0.0585946
4767,0.0585946
4768,0.0585946
4769,0.0585946
4770,0.0585946
5490,0.0585946
5491,0.0585946
2851,0.0586403
2852,0.0586403
2853,0.0586403
2854,0.0586403
2967,0.0586403
2968,0.0586403
2969,0.0586403
2970,0.0586403
2971,0.0586403
2972,0.0586403
3033,0.0586403
3034,0.0586403
3035,0.0586403
3037,0.0586403
3038,0.0586403
615,0.0586814
616,0.0586814
617,0.0586814
618,0.0586814
619,0.0586814
620,0.0586814
728,0.0586814
729,0.0586814
730,0.0586814
731,0.0586814
732,0.0586814
733,0.0586814
734,0.0586814
735,0.0586814
736,0.0586814
783,0.0586814
784,0.0586814
785,0.0586814
786,0.0586814
787,0.0586814
1343,0.0586814
1344,0.0586814
1659,0.0586814
1660,0.0586814
1661,0.0586814
1826,0.0586814
5453,0.0587174
5454,0.0587174
5455,0.0587174
5456,0.0587174
5457,0.0587174
5458,0.0587174
5459,0.0587174
5460,0.0587174
5461,0.0587174
5462,0.0587174
8259,0.0587450
8260,0.0587450
8261,0.0587450
8262,0.0587450
8263,0.0587450
8264,0.0587450
7293,0.0588389
7294,0.0588389
7295,0.0588389
7296,0.0588389
7297,0.0588389
7309,0.0588389
7310,0.0588389
7312,0.0588389
7313,0.0588389
7314,0.0588389
7316,0.0588389
7438,0.0588389
7439,0.0588389
7440,0.0588389
7441,0.0588389
7442,0.0588389
7443,0.0588389
7529,0.0588389
7530,0.0588389
7531,0.0588389
7702,0.0588389
7703,0.0588389
7704,0.0588389
7705,0.0588389
7706,0.0588389
7707,0.0588389
7812,0.0588389
7813,0.0588389
7947,0.0588389
7948,0.0588389
7949,0.0588389
7560,0.0589156
7561,0.0589156
7562,0.0589156
7563,0.0589156
7564,0.0589156
7566,0.0589156
5304,0.0589732
5305,0.0589732
9199,0.0591435
9200,0.0591435
9819,0.0591435
9820,0.0591435
9821,0.0591435
9822,0.0591435
9823,0.0591435
9824,0.0591435
9825,0.0591435
3011,0.0591499
3012,0.0591499
3013,0.0591499
3014,0.0591499
3122,0.0591499
3123,0.0591499
3124,0.0591499
3125,0.0591499
3126,0.0591499
3127,0.0591499
4069,0.0593790
4070,0.0593790
4071,0.0593790
4072,0.0593790
4073,0.0593790
4074,0.0593790
8829,0.0594787
8830,0.0594787
8831,0.0594787
8832,0.0594787
3703,0.0598965
3704,0.0598965
3705,0.0598965
3706,0.0598965
3987,0.0598965
3988,0.0598965
3989,0.0598965
3990,0.0598965
3991,0.0598965
4150,0.0598965
4151,0.0598965
4152,0.0598965
4153,0.0598965
4156,0.0598965
4158,0.0598965
4703,0.0598965
4706,0.0598965
4709,0.0598965
4710,0.0598965
12160,0.0599715
12161,0.0599715
10107,0.0600209
10108,0.0600209
10109,0.0600209
10110,0.0600209
10111,0.0600209
10112,0.0600209
10113,0.0600209
1482,0.0600586
1483,0.0600586
1484,0.0600586
1485,0.0600586
7278,0.0601833
7280,0.0601833
7281,0.0601833
7283,0.0601833
7284,0.0601833
7285,0.0601833
7517,0.0601833
7518,0.0601833
7519,0.0601833
7520,0.0601833
7521,0.0601833
7522,0.0601833
7744,0.0601833
7745,0.0601833
7746,0.0601833
7747,0.0601833
7748,0.0601833
7749,0.0601833
7857,0.0601833
7858,0.0601833
7859,0.0601833
7860,0.0601833
7861,0.0601833
7862,0.0601833
8124,0.0601833
8125,0.0601833
8126,0.0601833
8127,0.0601833
8128,0.0601833
8469,0.0601833
8470,0.0601833
8471,0.0601833
8472,0.0601833
8473,0.0601833
4944,0.0603011
4945,0.0603011
1231,0.0605907
1232,0.0605907
1233,0.0605907
1388,0.0605907
1389,0.0605907
1390,0.0605907
1391,0.0605907
1392,0.0605907
1393,0.0605907
4215,0.0606059
4217,0.0606059
4218,0.0606059
4219,0.0606059
3539,0.0606435
3541,0.0606435
3542,0.0606435
3543,0.0606435
3544,0.0606435
3650,0.0607321
3652,0.0607321
3653,0.0607321
3654,0.0607321
1900,0.0607910
4260,0.0609242
4261,0.0609242
4612,0.0609384
4613,0.0609384
4614,0.0609384
4615,0.0609384
4616,0.0609384
4617,0.0609384
4632,0.0610487
4633,0.0610487
4634,0.0610487
4635,0.0610487
4636,0.0610487
4438,0.0610952
4439,0.0610952
4440,0.0610952
4441,0.0610952
4442,0.0610952
5607,0.0611594
5608,0.0611594
5609,0.0611594
5610,0.0611594
5611,0.0611594
8221,0.0612461
8222,0.0612461
7905,0.0615275
7906,0.0615275
7907,0.0615275
7908,0.0615275
7909,0.0615275
7910,0.0615275
4637,0.0615290
4638,0.0615290
4639,0.0615290
4640,0.0615290
7877,0.0616131
7878,0.0616131
7879,0.0616131
7880,0.0616131
7881,0.0616131
7950,0.0616131
7951,0.0616131
7952,0.0616131
7953,0.0616131
7954,0.0616131
7955,0.0616131
3101,0.0619460
3102,0.0619460
3103,0.0619460
3104,0.0619460
3455,0.0619460
3456,0.0619460
3457,0.0619460
3458,0.0619460
3459,0.0619460
3460,0.0619460
3644,0.0619460
3646,0.0619460
3647,0.0619460
3648,0.0619460
3649,0.0619460
3651,0.0619460
4189,0.0619460
4191,0.0619460
4193,0.0619460
4194,0.0619460
4195,0.0619460
4543,0.0619460
4544,0.0619460
4545,0.0619460
4546,0.0619460
4547,0.0619460
5492,0.0619460
5493,0.0619460
5494,0.0619460
5495,0.0619460
5496,0.0619460
5497,0.0619460
5792,0.0619460
4537,0.0620207
4538,0.0620207
4539,0.0620207
4540,0.0620207
4541,0.0620207
4542,0.0620207
3791,0.0623169
3792,0.0623169
3793,0.0623169
3794,0.0623169
3795,0.0623169
8651,0.0624453
6662,0.0624516
6663,0.0624516
6664,0.0624516
6665,0.0624516
6666,0.0624516
6667,0.0624516
6705,0.0624516
6772,0.0624516
6773,0.0624516
6774,0.0624516
6775,0.0624516
6776,0.0624516
6777,0.0624516
359,0.0625000
360,0.0625000
361,0.0625000
362,0.0625000
363,0.0625000
364,0.0625000
365,0.0625000
425,0.0625000
684,0.0625000
685,0.0625000
686,0.0625000
687,0.0625000
688,0.0625000
689,0.0625000
9723,0.0627477
9724,0.0627477
9725,0.0627477
9726,0.0627477
9727,0.0627477
9728,0.0627477
9729,0.0627477
3060,0.0627490
3061,0.0627490
3062,0.0627490
3063,0.0627490
3163,0.0627745
3164,0.0627745
3165,0.0627745
3166,0.0627745
2531,0.0628684
2532,0.0628684
2533,0.0628684
2534,0.0628684
2535,0.0628684
2536,0.0628684
6049,0.0629667
6051,0.0629667
5758,0.0630647
5759,0.0630647
5760,0.0630647
5761,0.0630647
6073,0.0631224
6075,0.0631224
6076,0.0631224
6077,0.0631224
6078,0.0631224
6079,0.0631224
5535,0.0631728
5536,0.0631728
5537,0.0631728
5538,0.0631728
5841,0.0631728
5842,0.0631728
5843,0.0631728
5844,0.0631728
1266,0.0632324
1360,0.0632324
1361,0.0632324
1362,0.0632324
1363,0.0632324
1364,0.0632324
1365,0.0632324
3157,0.0632391
3158,0.0632391
3159,0.0632391
3160,0.0632391
3161,0.0632391
3162,0.0632391
3403,0.0632391
3404,0.0632391
3405,0.0632391
3406,0.0632391
3407,0.0632391
3408,0.0632391
3868,0.0632391
3869,0.0632391
3870,0.0632391
3871,0.0632391
3872,0.0632391
3873,0.0632391
4133,0.0634899
4134,0.0634899
4135,0.0634899
4136,0.0634899
4137,0.0634899
4138,0.0634899
3752,0.0636490
3753,0.0636490
3754,0.0636490
3755,0.0636490
3756,0.0636490
3757,0.0636490
3118,0.0636612
3119,0.0636612
3120,0.0636612
3121,0.0636612
3546,0.0636612
3547,0.0636612
3548,0.0636612
3549,0.0636612
3550,0.0636612
3551,0.0636612
3552,0.0636612
3553,0.0636612
3554,0.0636612
3555,0.0636612
4771,0.0636612
4772,0.0636612
4773,0.0636612
4774,0.0636612
8738,0.0637285
8739,0.0637285
8740,0.0637285
8741,0.0637285
8742,0.0637285
8743,0.0637285
8521,0.0637687
8522,0.0637687
8523,0.0637687
8881,0.0637847
8882,0.0637847
8883,0.0637847
8884,0.0637847
8885,0.0637847
8886,0.0637847
5463,0.0637945
5790,0.0637945
5791,0.0637945
6199,0.0637945
15011,0.0637945
15012,0.0637945
15013,0.0637945
15014,0.0637945
15015,0.0637945
3777,0.0638275
3779,0.0638275
3781,0.0638275
3783,0.0638275
3879,0.0638275
4075,0.0638275
4076,0.0638275
4077,0.0638275
4078,0.0638275
3971,0.0638342
3972,0.0638342
3973,0.0638342
3974,0.0638342
8018,0.0639305
8019,0.0639305
8020,0.0639305
8021,0.0639305
8022,0.0639305
8023,0.0639305
9290,0.0639690
9291,0.0639690
9292,0.0639690
9293,0.0639690
9294,0.0639690
9295,0.0639690
9296,0.0639690
9297,0.0639690
15016,0.0639717
15017,0.0639717
15018,0.0639717
15019,0.0639717
15020,0.0639717
15021,0.0639717
15022,0.0639717
15023,0.0639717
6493,0.0639927
6494,0.0639927
6495,0.0639927
6496,0.0639927
6685,0.0639927
6686,0.0639927
6687,0.0639927
6688,0.0639927
6689,0.0639927
6690,0.0639927
6969,0.0639927
6970,0.0639927
6971,0.0639927
6972,0.0639927
6973,0.0639927
6974,0.0639927
7027,0.0639927
7028,0.0639927
7029,0.0639927
7030,0.0639927
7031,0.0639927
7032,0.0639927
7488,0.0640676
7489,0.0640676
7490,0.0640676
7491,0.0640676
7492,0.0640676
7493,0.0640676
6379,0.0640832
6380,0.0640832
6381,0.0640832
6382,0.0640832
7272,0.0640832
4361,0.0642948
4362,0.0642948
4363,0.0642948
4364,0.0642948
4365,0.0642948
4727,0.0642948
4728,0.0642948
4730,0.0642948
4731,0.0642948
4733,0.0642948
4734,0.0642948
7123,0.0643785
7124,0.0643785
7125,0.0643785
7126,0.0643785
7127,0.0643785
7128,0.0643785
6088,0.0644364
6089,0.0644364
6090,0.0644364
6091,0.0644364
6092,0.0644364
743,0.0644531
744,0.0644531
745,0.0644531
746,0.0644531
846,0.0644531
847,0.0644531
848,0.0644531
849,0.0644531
850,0.0644531
851,0.0644531
1253,0.0644531
1254,0.0644531
1255,0.0644531
1695,0.0644531
6610,0.0645508
6611,0.0645508
6612,0.0645508
6613,0.0645508
6614,0.0645508
6615,0.0645508
15063,0.0645890
15064,0.0645890
15065,0.0645890
15066,0.0645890
15067,0.0645890
8293,0.0647613
8294,0.0647613
8295,0.0647613
8296,0.0647613
8297,0.0647613
8298,0.0647613
8463,0.0647613
8464,0.0647613
8465,0.0647613
8466,0.0647613
8467,0.0647613
8468,0.0647613
8616,0.0647613
8617,0.0647613
8618,0.0647613
8619,0.0647613
8620,0.0647613
8621,0.0647613
8996,0.0647613
8997,0.0647613
8998,0.0647613
8999,0.0647613
9000,0.0647613
9001,0.0647613
7397,0.0649308
7400,0.0649308
7402,0.0649308
7404,0.0649308
7407,0.0649308
2215,0.0649468
2216,0.0649468
2217,0.0649468
2218,0.0649468
2462,0.0649468
2563,0.0649468
2564,0.0649468
2565,0.0649468
3391,0.0649468
3392,0.0649468
3393,0.0649468
3394,0.0649468
3395,0.0649468
3396,0.0649468
3621,0.0649468
3622,0.0649468
3623,0.0649468
3624,0.0649468
3625,0.0649468
3626,0.0649468
2643,0.0649954
2647,0.0649954
2649,0.0649954
2652,0.0649954
6981,0.0651262
6982,0.0651262
6983,0.0651262
6984,0.0651262
6986,0.0651262
6988,0.0651262
7239,0.0651262
7240,0.0651262
7241,0.0651262
7242,0.0651262
7243,0.0651262
7244,0.0651262
7327,0.0651262
7330,0.0651262
7332,0.0651262
5591,0.0651304
5592,0.0651304
5593,0.0651304
5594,0.0651304
5595,0.0651304
5596,0.0651304
5835,0.0651304
5836,0.0651304
5837,0.0651304
5838,0.0651304
5839,0.0651304
6791,0.0651364
6792,0.0651364
6793,0.0651364
4040,0.0651839
4405,0.0651839
4406,0.0651839
4407,0.0651839
4408,0.0651839
4409,0.0651839
4410,0.0651839
4887,0.0651839
4888,0.0651839
4889,0.0651839
4890,0.0651839
5557,0.0652392
5558,0.0652392
7480,0.0654652
7481,0.0654652
7780,0.0654652
7781,0.0654652
4914,0.0655118
4915,0.0655118
4916,0.0655118
4917,0.0655118
4918,0.0655118
4919,0.0655118
5223,0.0655118
5224,0.0655118
5225,0.0655118
5226,0.0655118
5227,0.0655118
5228,0.0655118
4565,0.0655594
4566,0.0655594
4567,0.0655594
3796,0.0659518
3797,0.0659518
3798,0.0659518
3799,0.0659518
4104,0.0659518
4105,0.0659518
4106,0.0659518
4107,0.0659518
4108,0.0659518
4109,0.0659518
8299,0.0660296
8300,0.0660296
8301,0.0660296
8302,0.0660296
8303,0.0660296
8304,0.0660296
8069,0.0661632
8070,0.0661632
8071,0.0661632
8074,0.0661632
8075,0.0661632
8486,0.0661632
8487,0.0661632
8488,0.0661632
8489,0.0661632
3859,0.0663488
3860,0.0663488
3861,0.0663488
499,0.0664062
500,0.0664062
501,0.0664062
502,0.0664062
503,0.0664062
504,0.0664062
505,0.0664062
506,0.0664062
507,0.0664062
508,0.0664062
509,0.0664062
5464,0.0664783
7408,0.0664968
7409,0.0664968
7410,0.0664968
7411,0.0664968
7412,0.0664968
7414,0.0664968
8697,0.0665772
8698,0.0665772
8699,0.0665772
8700,0.0665772
8701,0.0665772
8702,0.0665772
5856,0.0666236
5857,0.0666236
5858,0.0666236
5859,0.0666236
5860,0.0666236
5861,0.0666236
8144,0.0667086
8145,0.0667086
8146,0.0667086
8147,0.0667086
5484,0.0667658
5485,0.0667658
5486,0.0667658
5487,0.0667658
5488,0.0667658
5489,0.0667658
7167,0.0668340
7168,0.0668340
7169,0.0668340
7170,0.0668340
7171,0.0668340
7172,0.0668340
8206,0.0668707
8207,0.0668707
8208,0.0668707
8493,0.0669315
8494,0.0669315
8495,0.0669315
8496,0.0669315
4490,0.0670265
4491,0.0670265
4492,0.0670265
4493,0.0670265
4494,0.0670265
9544,0.0670348
9545,0.0670348
9546,0.0670348
9547,0.0670348
9746,0.0670348
9747,0.0670348
9925,0.0670348
9926,0.0670348
9927,0.0670348
9928,0.0670348
9929,0.0670348
9930,0.0670348
8974,0.0670532
8975,0.0670532
8976,0.0670532
8977,0.0670532
8978,0.0670532
8979,0.0670532
7255,0.0670677
7256,0.0670677
7257,0.0670677
7225,0.0670696
7226,0.0670696
7227,0.0670696
7228,0.0670696
7229,0.0670696
7230,0.0670696
4420,0.0670912
4421,0.0670912
4422,0.0670912
4423,0.0670912
4424,0.0670912
4425,0.0670912
5196,0.0670912
5197,0.0670912
5198,0.0670912
5199,0.0670912
5200,0.0670912
5201,0.0670912
7463,0.0671461
7464,0.0671461
7465,0.0671461
7466,0.0671461
7467,0.0671461
7041,0.0672873
7042,0.0672873
7043,0.0672873
7044,0.0672873
7045,0.0672873
7046,0.0672873
7235,0.0672873
7236,0.0672873
7237,0.0672873
7238,0.0672873
9134,0.0674211
9135,0.0674211
9136,0.0674211
9137,0.0674211
9138,0.0674211
9139,0.0674211
9140,0.0674211
9141,0.0674211
9142,0.0674211
7264,0.0675523
7265,0.0675523
7266,0.0675523
7267,0.0675523
6513,0.0675775
6514,0.0675775
6515,0.0675775
6516,0.0675775
6517,0.0675775
6518,0.0675775
7935,0.0676197
7936,0.0676197
7937,0.0676197
7938,0.0676197
7939,0.0676197
8550,0.0676197
8551,0.0676197
8552,0.0676197
8553,0.0676197
8554,0.0676197
8555,0.0676197
8092,0.0676772
8093,0.0676772
8094,0.0676772
8095,0.0676772
8096,0.0676772
8097,0.0676772
8317,0.0676772
8318,0.0676772
8319,0.0676772
8320,0.0676772
8321,0.0676772
8322,0.0676772
8012,0.0678160
8013,0.0678160
8014,0.0678160
8015,0.0678160
8016,0.0678160
8017,0.0678160
8098,0.0678160
8099,0.0678160
8100,0.0678160
8101,0.0678160
8102,0.0678160
8103,0.0678160
9857,0.0678537
9858,0.0678537
9859,0.0678537
9860,0.0678537
9861,0.0678537
9862,0.0678537
9863,0.0678537
9994,0.0678537
9995,0.0678537
9996,0.0678537
9997,0.0678537
9998,0.0678537
9999,0.0678537
10000,0.0678537
10001,0.0678537
10457,0.0678537
10460,0.0678537
10464,0.0678537
10467,0.0678537
10469,0.0678537
10470,0.0678537
10471,0.0678537
10472,0.0678537
10797,0.0678537
10798,0.0678537
10799,0.0678537
10800,0.0678537
10801,0.0678537
10802,0.0678537
10803,0.0678537
10804,0.0678537
11026,0.0678537
11027,0.0678537
7336,0.0679333
7338,0.0679333
7339,0.0679333
7341,0.0679333
7343,0.0679333
4875,0.0680198
4876,0.0680198
4878,0.0680198
4880,0.0680198
6947,0.0680250
6948,0.0680250
6949,0.0680250
6950,0.0680250
6952,0.0680250
4186,0.0682095
4187,0.0682095
4188,0.0682095
4190,0.0682095
4192,0.0682095
4462,0.0682095
4463,0.0682095
4464,0.0682095
4465,0.0682095
4466,0.0682095
4467,0.0682095
4743,0.0682813
4754,0.0682813
4757,0.0682813
4760,0.0682813
4762,0.0682813
4765,0.0682813
8323,0.0685349
8324,0.0685349
8325,0.0685349
8326,0.0685349
8327,0.0685349
8328,0.0685349
8329,0.0685349
2804,0.0685806
2806,0.0685806
2808,0.0685806
7426,0.0687627
7427,0.0687627
7428,0.0687627
7429,0.0687627
7430,0.0687627
7431,0.0687627
7503,0.0687627
7504,0.0687627
7505,0.0687627
7506,0.0687627
7507,0.0687627
7508,0.0687627
9163,0.0688423
9164,0.0688423
9165,0.0688423
9166,0.0688423
9167,0.0688423
9168,0.0688423
9169,0.0688423
9170,0.0688423
9463,0.0688423
9464,0.0688423
9692,0.0688423
9693,0.0688423
9694,0.0688423
9695,0.0688423
9696,0.0688423
9697,0.0688423
9698,0.0688423
9699,0.0688423
9700,0.0688423
9955,0.0688423
9956,0.0688423
9957,0.0688423
9958,0.0688423
9959,0.0688423
9960,0.0688423
5170,0.0690271
5171,0.0690271
5172,0.0690271
5173,0.0690271
5174,0.0690271
5175,0.0690271
6565,0.0690879
6566,0.0690879
6567,0.0690879
6568,0.0690879
6569,0.0690879
7420,0.0693311
7421,0.0693311
7422,0.0693311
7423,0.0693311
7424,0.0693311
7425,0.0693311
9371,0.0693482
9372,0.0693482
9373,0.0693482
9374,0.0693482
9375,0.0693482
9376,0.0693482
4699,0.0695137
4700,0.0695137
4701,0.0695137
4702,0.0695137
5047,0.0695137
5048,0.0695137
5049,0.0695137
5050,0.0695137
5051,0.0695137
5052,0.0695137
7258,0.0695867
7259,0.0695867
7260,0.0695867
7261,0.0695867
7262,0.0695867
7263,0.0695867
7268,0.0695867
7269,0.0695867
7270,0.0695867
7271,0.0695867
7275,0.0695867
7276,0.0695867
7277,0.0695867
7279,0.0695867
7282,0.0695867
7286,0.0695867
7301,0.0695867
7302,0.0695867
7303,0.0695867
7306,0.0695867
4432,0.0696655
4433,0.0696655
4434,0.0696655
4435,0.0696655
4436,0.0696655
4437,0.0696655
4891,0.0696930
4892,0.0696930
4894,0.0696930
4897,0.0696930
4899,0.0696930
4901,0.0696930
7547,0.0697407
7549,0.0697407
7550,0.0697407
7553,0.0697407
7554,0.0697407
7555,0.0697407
7782,0.0697407
7783,0.0697407
7784,0.0697407
7785,0.0697407
7786,0.0697407
7787,0.0697407
7970,0.0697806
7971,0.0697806
7972,0.0697806
7973,0.0697806
7974,0.0697806
7975,0.0697806
8793,0.0698009
8794,0.0698009
8795,0.0698009
8796,0.0698009
8797,0.0698009
4334,0.0699751
4335,0.0699751
4336,0.0699751
4337,0.0699751
4338,0.0699751
4339,0.0699751
4522,0.0699751
4523,0.0699751
4524,0.0699751
4525,0.0699751
5068,0.0700605
5069,0.0700605
5070,0.0700605
5071,0.0700605
8387,0.0700925
8388,0.0700925
8389,0.0700925
9944,0.0704995
9945,0.0704995
9946,0.0704995
9947,0.0704995
9948,0.0704995
9949,0.0704995
10209,0.0704995
10210,0.0704995
10211,0.0704995
10212,0.0704995
10213,0.0704995
10214,0.0704995
10215,0.0704995
3665,0.0705418
3667,0.0705418
3668,0.0705418
3669,0.0705418
3670,0.0705418
3956,0.0705418
3957,0.0705418
3958,0.0705418
3959,0.0705418
3960,0.0705418
3961,0.0705418
4216,0.0705987
4220,0.0705987
4221,0.0705987
4222,0.0705987
4223,0.0705987
4224,0.0705987
4753,0.0705987
4755,0.0705987
4756,0.0705987
4758,0.0705987
4759,0.0705987
4761,0.0705987
4763,0.0705987
4764,0.0705987
5349,0.0706441
5350,0.0706441
5351,0.0706441
5352,0.0706441
5353,0.0706441
9327,0.0706858
9328,0.0706858
9329,0.0706858
9330,0.0706858
9331,0.0706858
9332,0.0706858
7928,0.0707437
8237,0.0707450
8238,0.0707450
8239,0.0707450
8240,0.0707450
8241,0.0707450
8242,0.0707450
7750,0.0707776
7751,0.0707776
7752,0.0707776
7753,0.0707776
7754,0.0707776
7757,0.0707776
7962,0.0707776
7963,0.0707776
7964,0.0707776
7965,0.0707776
7966,0.0707776
7967,0.0707776
8669,0.0707776
8670,0.0707776
8671,0.0707776
8672,0.0707776
8673,0.0707776
8674,0.0707776
8900,0.0707776
8901,0.0707776
8902,0.0707776
8903,0.0707776
8904,0.0707776
8905,0.0707776
9223,0.0707776
9224,0.0707776
9225,0.0707776
9226,0.0707776
9227,0.0707776
9228,0.0707776
3006,0.0707904
3007,0.0707904
3008,0.0707904
3009,0.0707904
3010,0.0707904
3489,0.0707904
3490,0.0707904
2948,0.0708743
2949,0.0708743
2950,0.0708743
2951,0.0708743
2952,0.0708743
2953,0.0708743
8397,0.0710054
8398,0.0710054
8399,0.0710054
8400,0.0710054
8401,0.0710054
8402,0.0710054
8639,0.0710054
8640,0.0710054
8641,0.0710054
9180,0.0710054
9181,0.0710054
9182,0.0710054
9183,0.0710054
9184,0.0710054
9185,0.0710054
7911,0.0710091
7912,0.0710091
7913,0.0710091
7914,0.0710091
7915,0.0710091
7916,0.0710091
3262,0.0710318
3263,0.0710318
3264,0.0710318
3298,0.0710318
3299,0.0710318
3300,0.0710318
3301,0.0710318
3302,0.0710318
3303,0.0710318
7696,0.0710528
7697,0.0710528
7698,0.0710528
7699,0.0710528
7700,0.0710528
7701,0.0710528
7922,0.0710528
7923,0.0710528
7924,0.0710528
7925,0.0710528
7926,0.0710528
7927,0.0710528
8223,0.0710528
8224,0.0710528
8225,0.0710528
8226,0.0710528
8227,0.0710528
8228,0.0710528
7298,0.0710884
7299,0.0710884
7300,0.0710884
8281,0.0716429
8282,0.0716429
8283,0.0716429
8284,0.0716429
8285,0.0716429
8286,0.0716429
8415,0.0716429
8416,0.0716429
8417,0.0716429
8418,0.0716429
8419,0.0716429
8420,0.0716429
8611,0.0716429
8612,0.0716429
8967,0.0716429
8968,0.0716429
8721,0.0716614
8722,0.0716614
8723,0.0716614
8724,0.0716614
8725,0.0716614
8726,0.0716614
2954,0.0717261
8863,0.0717569
8864,0.0717569
8865,0.0717569
8866,0.0717569
8867,0.0717569
8868,0.0717569
8497,0.0718332
8498,0.0718332
8559,0.0718332
8560,0.0718332
8561,0.0718332
8562,0.0718332
8563,0.0718332
8564,0.0718332
8685,0.0718332
8686,0.0718332
8687,0.0718332
8688,0.0718332
8689,0.0718332
8690,0.0718332
9679,0.0718404
8085,0.0720929
8086,0.0720929
8087,0.0720929
8088,0.0720929
8089,0.0720929
8090,0.0720929
8265,0.0720929
8266,0.0720929
8267,0.0720929
8268,0.0720929
8269,0.0720929
8270,0.0720929
8527,0.0720929
8528,0.0720929
8529,0.0720929
8530,0.0720929
8531,0.0720929
8532,0.0720929
8787,0.0720929
8788,0.0720929
8789,0.0720929
8790,0.0720929
8791,0.0720929
8792,0.0720929
9070,0.0720929
9071,0.0720929
9072,0.0720929
9073,0.0720929
9074,0.0720929
9075,0.0720929
2837,0.0721498
2839,0.0721498
2840,0.0721498
3056,0.0721498
3057,0.0721498
3058,0.0721498
3059,0.0721498
3210,0.0721498
3211,0.0721498
3212,0.0721498
3213,0.0721498
7831,0.0721775
7832,0.0721775
7833,0.0721775
7834,0.0721775
7835,0.0721775
5105,0.0721966
5106,0.0721966
5107,0.0721966
5108,0.0721966
5109,0.0721966
5110,0.0721966
4508,0.0722067
4509,0.0722067
4510,0.0722067
4511,0.0722067
4512,0.0722067
4513,0.0722067
777,0.0722656
778,0.0722656
779,0.0722656
780,0.0722656
781,0.0722656
870,0.0722656
871,0.0722656
872,0.0722656
873,0.0722656
874,0.0722656
961,0.0722656
962,0.0722656
963,0.0722656
964,0.0722656
965,0.0722656
966,0.0722656
1009,0.0722656
1010,0.0722656
1011,0.0722656
1012,0.0722656
1270,0.0722656
1684,0.0722656
1685,0.0722656
1686,0.0722656
1687,0.0722656
1688,0.0722656
14537,0.0723720
14538,0.0723720
14539,0.0723720
